segment_file,video_id,segment_index,start_sec,end_sec,speaker,party,constituency,native_city,native_county,native_province,clip_name,clip_type,extra_info,valid_times,dataset,segment_file_resolved
/Users/cianan/Documents/College/GitHub/FYP/Data/NorthernIreland/ni_segments/John_Finucane_Sinn_Fein_Belfast_North_VqXuq2i5ChY_008.wav,VqXuq2i5ChY,8,210,234,John Finucane,Sinn Fein,Belfast North,Belfast City,Antrim,Ulster,John Finucane: 'Brexit will be a disaster for Ireland,party conference,,,NI,/Users/cianan/Documents/College/GitHub/FYP/Data/NorthernIreland/ni_segments/John_Finucane_Sinn_Fein_Belfast_North_VqXuq2i5ChY_008.wav
/Users/cianan/Documents/College/GitHub/FYP/Data/NorthernIreland/ni_segments/John_Finucane_Sinn_Fein_Belfast_North_P-zMP4Tzres_001.wav,P-zMP4Tzres,1,0,30,John Finucane,Sinn Fein,Belfast North,Belfast City,Antrim,Ulster,John Finucane MP Questions: 'How Many Civilians Must Die?',debate ,,,NI,/Users/cianan/Documents/College/GitHub/FYP/Data/NorthernIreland/ni_segments/John_Finucane_Sinn_Fein_Belfast_North_P-zMP4Tzres_001.wav
/Users/cianan/Documents/College/GitHub/FYP/Data/NorthernIreland/ni_segments/John_Finucane_Sinn_Fein_Belfast_North_P-zMP4Tzres_002.wav,P-zMP4Tzres,2,30,59,John Finucane,Sinn Fein,Belfast North,Belfast City,Antrim,Ulster,John Finucane MP Questions: 'How Many Civilians Must Die?',debate ,,,NI,/Users/cianan/Documents/College/GitHub/FYP/Data/NorthernIreland/ni_segments/John_Finucane_Sinn_Fein_Belfast_North_P-zMP4Tzres_002.wav
/Users/cianan/Documents/College/GitHub/FYP/Data/NorthernIreland/ni_segments/John_Finucane_Sinn_Fein_Belfast_North_PLqMNUVyPhk_001.wav,PLqMNUVyPhk,1,0,30,John Finucane,Sinn Fein,Belfast North,Belfast City,Antrim,Ulster,"Exclusive interview with Councillor John Finucane, Belfast's newest Mayor",interview,,,NI,/Users/cianan/Documents/College/GitHub/FYP/Data/NorthernIreland/ni_segments/John_Finucane_Sinn_Fein_Belfast_North_PLqMNUVyPhk_001.wav
/Users/cianan/Documents/College/GitHub/FYP/Data/NorthernIreland/ni_segments/John_Finucane_Sinn_Fein_Belfast_North_PLqMNUVyPhk_002.wav,PLqMNUVyPhk,2,30,60,John Finucane,Sinn Fein,Belfast North,Belfast City,Antrim,Ulster,"Exclusive interview with Councillor John Finucane, Belfast's newest Mayor",interview,,,NI,/Users/cianan/Documents/College/GitHub/FYP/Data/NorthernIreland/ni_segments/John_Finucane_Sinn_Fein_Belfast_North_PLqMNUVyPhk_002.wav
/Users/cianan/Documents/College/GitHub/FYP/Data/NorthernIreland/ni_segments/John_Finucane_Sinn_Fein_Belfast_North_PLqMNUVyPhk_003.wav,PLqMNUVyPhk,3,60,90,John Finucane,Sinn Fein,Belfast North,Belfast City,Antrim,Ulster,"Exclusive interview with Councillor John Finucane, Belfast's newest Mayor",interview,,,NI,/Users/cianan/Documents/College/GitHub/FYP/Data/NorthernIreland/ni_segments/John_Finucane_Sinn_Fein_Belfast_North_PLqMNUVyPhk_003.wav
/Users/cianan/Documents/College/GitHub/FYP/Data/NorthernIreland/ni_segments/John_Finucane_Sinn_Fein_Belfast_North_PLqMNUVyPhk_004.wav,PLqMNUVyPhk,4,90,120,John Finucane,Sinn Fein,Belfast North,Belfast City,Antrim,Ulster,"Exclusive interview with Councillor John Finucane, Belfast's newest Mayor",interview,,,NI,/Users/cianan/Documents/College/GitHub/FYP/Data/NorthernIreland/ni_segments/John_Finucane_Sinn_Fein_Belfast_North_PLqMNUVyPhk_004.wav
/Users/cianan/Documents/College/GitHub/FYP/Data/NorthernIreland/ni_segments/John_Finucane_Sinn_Fein_Belfast_North_PLqMNUVyPhk_005.wav,PLqMNUVyPhk,5,120,150,John Finucane,Sinn Fein,Belfast North,Belfast City,Antrim,Ulster,"Exclusive interview with Councillor John Finucane, Belfast's newest Mayor",interview,,,NI,/Users/cianan/Documents/College/GitHub/FYP/Data/NorthernIreland/ni_segments/John_Finucane_Sinn_Fein_Belfast_North_PLqMNUVyPhk_005.wav
/Users/cianan/Documents/College/GitHub/FYP/Data/NorthernIreland/ni_segments/John_Finucane_Sinn_Fein_Belfast_North_PLqMNUVyPhk_006.wav,PLqMNUVyPhk,6,150,180,John Finucane,Sinn Fein,Belfast North,Belfast City,Antrim,Ulster,"Exclusive interview with Councillor John Finucane, Belfast's newest Mayor",interview,,,NI,/Users/cianan/Documents/College/GitHub/FYP/Data/NorthernIreland/ni_segments/John_Finucane_Sinn_Fein_Belfast_North_PLqMNUVyPhk_006.wav
/Users/cianan/Documents/College/GitHub/FYP/Data/NorthernIreland/ni_segments/John_Finucane_Sinn_Fein_Belfast_North_PLqMNUVyPhk_007.wav,PLqMNUVyPhk,7,180,210,John Finucane,Sinn Fein,Belfast North,Belfast City,Antrim,Ulster,"Exclusive interview with Councillor John Finucane, Belfast's newest Mayor",interview,,,NI,/Users/cianan/Documents/College/GitHub/FYP/Data/NorthernIreland/ni_segments/John_Finucane_Sinn_Fein_Belfast_North_PLqMNUVyPhk_007.wav
/Users/cianan/Documents/College/GitHub/FYP/Data/NorthernIreland/ni_segments/John_Finucane_Sinn_Fein_Belfast_North_PLqMNUVyPhk_008.wav,PLqMNUVyPhk,8,210,240,John Finucane,Sinn Fein,Belfast North,Belfast City,Antrim,Ulster,"Exclusive interview with Councillor John Finucane, Belfast's newest Mayor",interview,,,NI,/Users/cianan/Documents/College/GitHub/FYP/Data/NorthernIreland/ni_segments/John_Finucane_Sinn_Fein_Belfast_North_PLqMNUVyPhk_008.wav
/Users/cianan/Documents/College/GitHub/FYP/Data/NorthernIreland/ni_segments/Claire_Hanna_Social_Democratic__Labour_Party_Belfast_South_and_Mid_Down_9bR3z_VTlnw_001.wav,9bR3z_VTlnw,1,60,90,Claire Hanna,Social Democratic & Labour Party,Belfast South and Mid Down ,Galway City,Galway,Connacht,Claire Hanna refuses to take lectures on the Good Friday Agreement from Ian Paisley Jr,parliament,,1.00-1.49,NI,/Users/cianan/Documents/College/GitHub/FYP/Data/NorthernIreland/ni_segments/Claire_Hanna_Social_Democratic__Labour_Party_Belfast_South_and_Mid_Down_9bR3z_VTlnw_001.wav
/Users/cianan/Documents/College/GitHub/FYP/Data/NorthernIreland/ni_segments/Claire_Hanna_Social_Democratic__Labour_Party_Belfast_South_and_Mid_Down_9bR3z_VTlnw_002.wav,9bR3z_VTlnw,2,90,109,Claire Hanna,Social Democratic & Labour Party,Belfast South and Mid Down ,Galway City,Galway,Connacht,Claire Hanna refuses to take lectures on the Good Friday Agreement from Ian Paisley Jr,parliament,,1.00-1.49,NI,/Users/cianan/Documents/College/GitHub/FYP/Data/NorthernIreland/ni_segments/Claire_Hanna_Social_Democratic__Labour_Party_Belfast_South_and_Mid_Down_9bR3z_VTlnw_002.wav
/Users/cianan/Documents/College/GitHub/FYP/Data/NorthernIreland/ni_segments/Claire_Hanna_Social_Democratic__Labour_Party_Belfast_South_and_Mid_Down_de5ZlHg10Kc_001.wav,de5ZlHg10Kc,1,0,30,Claire Hanna,Social Democratic & Labour Party,Belfast South and Mid Down ,Galway City,Galway,Connacht,"Claire Hanna MP, Belfast South NI Protocol Bill - Monday 27th June",parliament,,,NI,/Users/cianan/Documents/College/GitHub/FYP/Data/NorthernIreland/ni_segments/Claire_Hanna_Social_Democratic__Labour_Party_Belfast_South_and_Mid_Down_de5ZlHg10Kc_001.wav
/Users/cianan/Documents/College/GitHub/FYP/Data/NorthernIreland/ni_segments/Claire_Hanna_Social_Democratic__Labour_Party_Belfast_South_and_Mid_Down_de5ZlHg10Kc_002.wav,de5ZlHg10Kc,2,30,60,Claire Hanna,Social Democratic & Labour Party,Belfast South and Mid Down ,Galway City,Galway,Connacht,"Claire Hanna MP, Belfast South NI Protocol Bill - Monday 27th June",parliament,,,NI,/Users/cianan/Documents/College/GitHub/FYP/Data/NorthernIreland/ni_segments/Claire_Hanna_Social_Democratic__Labour_Party_Belfast_South_and_Mid_Down_de5ZlHg10Kc_002.wav
/Users/cianan/Documents/College/GitHub/FYP/Data/NorthernIreland/ni_segments/Claire_Hanna_Social_Democratic__Labour_Party_Belfast_South_and_Mid_Down_de5ZlHg10Kc_003.wav,de5ZlHg10Kc,3,60,90,Claire Hanna,Social Democratic & Labour Party,Belfast South and Mid Down ,Galway City,Galway,Connacht,"Claire Hanna MP, Belfast South NI Protocol Bill - Monday 27th June",parliament,,,NI,/Users/cianan/Documents/College/GitHub/FYP/Data/NorthernIreland/ni_segments/Claire_Hanna_Social_Democratic__Labour_Party_Belfast_South_and_Mid_Down_de5ZlHg10Kc_003.wav
/Users/cianan/Documents/College/GitHub/FYP/Data/NorthernIreland/ni_segments/Claire_Hanna_Social_Democratic__Labour_Party_Belfast_South_and_Mid_Down_de5ZlHg10Kc_004.wav,de5ZlHg10Kc,4,90,120,Claire Hanna,Social Democratic & Labour Party,Belfast South and Mid Down ,Galway City,Galway,Connacht,"Claire Hanna MP, Belfast South NI Protocol Bill - Monday 27th June",parliament,,,NI,/Users/cianan/Documents/College/GitHub/FYP/Data/NorthernIreland/ni_segments/Claire_Hanna_Social_Democratic__Labour_Party_Belfast_South_and_Mid_Down_de5ZlHg10Kc_004.wav
/Users/cianan/Documents/College/GitHub/FYP/Data/NorthernIreland/ni_segments/Claire_Hanna_Social_Democratic__Labour_Party_Belfast_South_and_Mid_Down_de5ZlHg10Kc_005.wav,de5ZlHg10Kc,5,120,139,Claire Hanna,Social Democratic & Labour Party,Belfast South and Mid Down ,Galway City,Galway,Connacht,"Claire Hanna MP, Belfast South NI Protocol Bill - Monday 27th June",parliament,,,NI,/Users/cianan/Documents/College/GitHub/FYP/Data/NorthernIreland/ni_segments/Claire_Hanna_Social_Democratic__Labour_Party_Belfast_South_and_Mid_Down_de5ZlHg10Kc_005.wav
/Users/cianan/Documents/College/GitHub/FYP/Data/NorthernIreland/ni_segments/Claire_Hanna_Social_Democratic__Labour_Party_Belfast_South_and_Mid_Down_Wml7M2XqFXg_001.wav,Wml7M2XqFXg,1,8,38,Claire Hanna,Social Democratic & Labour Party,Belfast South and Mid Down ,Galway City,Galway,Connacht,"Claire Hanna on BBC Newsnight election debate, live from Belfast",debate,,"0.08 - 1.24, 1.40 - 2.10, 2.22 - 2.45",NI,/Users/cianan/Documents/College/GitHub/FYP/Data/NorthernIreland/ni_segments/Claire_Hanna_Social_Democratic__Labour_Party_Belfast_South_and_Mid_Down_Wml7M2XqFXg_001.wav
/Users/cianan/Documents/College/GitHub/FYP/Data/NorthernIreland/ni_segments/Claire_Hanna_Social_Democratic__Labour_Party_Belfast_South_and_Mid_Down_Wml7M2XqFXg_002.wav,Wml7M2XqFXg,2,38,68,Claire Hanna,Social Democratic & Labour Party,Belfast South and Mid Down ,Galway City,Galway,Connacht,"Claire Hanna on BBC Newsnight election debate, live from Belfast",debate,,"0.08 - 1.24, 1.40 - 2.10, 2.22 - 2.45",NI,/Users/cianan/Documents/College/GitHub/FYP/Data/NorthernIreland/ni_segments/Claire_Hanna_Social_Democratic__Labour_Party_Belfast_South_and_Mid_Down_Wml7M2XqFXg_002.wav
/Users/cianan/Documents/College/GitHub/FYP/Data/NorthernIreland/ni_segments/Claire_Hanna_Social_Democratic__Labour_Party_Belfast_South_and_Mid_Down_Wml7M2XqFXg_003.wav,Wml7M2XqFXg,3,68,84,Claire Hanna,Social Democratic & Labour Party,Belfast South and Mid Down ,Galway City,Galway,Connacht,"Claire Hanna on BBC Newsnight election debate, live from Belfast",debate,,"0.08 - 1.24, 1.40 - 2.10, 2.22 - 2.45",NI,/Users/cianan/Documents/College/GitHub/FYP/Data/NorthernIreland/ni_segments/Claire_Hanna_Social_Democratic__Labour_Party_Belfast_South_and_Mid_Down_Wml7M2XqFXg_003.wav
/Users/cianan/Documents/College/GitHub/FYP/Data/NorthernIreland/ni_segments/Claire_Hanna_Social_Democratic__Labour_Party_Belfast_South_and_Mid_Down_Wml7M2XqFXg_004.wav,Wml7M2XqFXg,4,100,130,Claire Hanna,Social Democratic & Labour Party,Belfast South and Mid Down ,Galway City,Galway,Connacht,"Claire Hanna on BBC Newsnight election debate, live from Belfast",debate,,"0.08 - 1.24, 1.40 - 2.10, 2.22 - 2.45",NI,/Users/cianan/Documents/College/GitHub/FYP/Data/NorthernIreland/ni_segments/Claire_Hanna_Social_Democratic__Labour_Party_Belfast_South_and_Mid_Down_Wml7M2XqFXg_004.wav
/Users/cianan/Documents/College/GitHub/FYP/Data/NorthernIreland/ni_segments/Claire_Hanna_Social_Democratic__Labour_Party_Belfast_South_and_Mid_Down_Wml7M2XqFXg_005.wav,Wml7M2XqFXg,5,142,165,Claire Hanna,Social Democratic & Labour Party,Belfast South and Mid Down ,Galway City,Galway,Connacht,"Claire Hanna on BBC Newsnight election debate, live from Belfast",debate,,"0.08 - 1.24, 1.40 - 2.10, 2.22 - 2.45",NI,/Users/cianan/Documents/College/GitHub/FYP/Data/NorthernIreland/ni_segments/Claire_Hanna_Social_Democratic__Labour_Party_Belfast_South_and_Mid_Down_Wml7M2XqFXg_005.wav
/Users/cianan/Documents/College/GitHub/FYP/Data/NorthernIreland/ni_segments/Claire_Hanna_Social_Democratic__Labour_Party_Belfast_South_and_Mid_Down_vD9_fbDatQA_001.wav,vD9_fbDatQA,1,0,30,Claire Hanna,Social Democratic & Labour Party,Belfast South and Mid Down ,Galway City,Galway,Connacht,Claire Hanna MP Women’s Rights to Reproductive Healthcare: 28 June 2022,parliament,,,NI,/Users/cianan/Documents/College/GitHub/FYP/Data/NorthernIreland/ni_segments/Claire_Hanna_Social_Democratic__Labour_Party_Belfast_South_and_Mid_Down_vD9_fbDatQA_001.wav
/Users/cianan/Documents/College/GitHub/FYP/Data/NorthernIreland/ni_segments/Claire_Hanna_Social_Democratic__Labour_Party_Belfast_South_and_Mid_Down_vD9_fbDatQA_002.wav,vD9_fbDatQA,2,30,59,Claire Hanna,Social Democratic & Labour Party,Belfast South and Mid Down ,Galway City,Galway,Connacht,Claire Hanna MP Women’s Rights to Reproductive Healthcare: 28 June 2022,parliament,,,NI,/Users/cianan/Documents/College/GitHub/FYP/Data/NorthernIreland/ni_segments/Claire_Hanna_Social_Democratic__Labour_Party_Belfast_South_and_Mid_Down_vD9_fbDatQA_002.wav
/Users/cianan/Documents/College/GitHub/FYP/Data/NorthernIreland/ni_segments/Claire_Hanna_Social_Democratic__Labour_Party_Belfast_South_and_Mid_Down_yx8iq7grAiM_001.wav,yx8iq7grAiM,1,0,30,Claire Hanna,Social Democratic & Labour Party,Belfast South and Mid Down ,Galway City,Galway,Connacht,Wealth Tax - Claire Hanna MP Belfast South,parliament,,,NI,/Users/cianan/Documents/College/GitHub/FYP/Data/NorthernIreland/ni_segments/Claire_Hanna_Social_Democratic__Labour_Party_Belfast_South_and_Mid_Down_yx8iq7grAiM_001.wav
/Users/cianan/Documents/College/GitHub/FYP/Data/NorthernIreland/ni_segments/Claire_Hanna_Social_Democratic__Labour_Party_Belfast_South_and_Mid_Down_yx8iq7grAiM_002.wav,yx8iq7grAiM,2,30,56,Claire Hanna,Social Democratic & Labour Party,Belfast South and Mid Down ,Galway City,Galway,Connacht,Wealth Tax - Claire Hanna MP Belfast South,parliament,,,NI,/Users/cianan/Documents/College/GitHub/FYP/Data/NorthernIreland/ni_segments/Claire_Hanna_Social_Democratic__Labour_Party_Belfast_South_and_Mid_Down_yx8iq7grAiM_002.wav
/Users/cianan/Documents/College/GitHub/FYP/Data/NorthernIreland/ni_segments/Paul_Maskey_Sinn_Fein_Belfast_West_7iIqyh9_My8_001.wav,7iIqyh9_My8,1,0,30,Paul Maskey,Sinn Fein,Belfast West,Belfast City,Antrim,Ulster,Paul Maskey praises the spirit of West Belfast in the face of Coronavirus ,street speech,,,NI,/Users/cianan/Documents/College/GitHub/FYP/Data/NorthernIreland/ni_segments/Paul_Maskey_Sinn_Fein_Belfast_West_7iIqyh9_My8_001.wav
/Users/cianan/Documents/College/GitHub/FYP/Data/NorthernIreland/ni_segments/Paul_Maskey_Sinn_Fein_Belfast_West_7iIqyh9_My8_002.wav,7iIqyh9_My8,2,30,60,Paul Maskey,Sinn Fein,Belfast West,Belfast City,Antrim,Ulster,Paul Maskey praises the spirit of West Belfast in the face of Coronavirus ,street speech,,,NI,/Users/cianan/Documents/College/GitHub/FYP/Data/NorthernIreland/ni_segments/Paul_Maskey_Sinn_Fein_Belfast_West_7iIqyh9_My8_002.wav
/Users/cianan/Documents/College/GitHub/FYP/Data/NorthernIreland/ni_segments/Paul_Maskey_Sinn_Fein_Belfast_West_7iIqyh9_My8_003.wav,7iIqyh9_My8,3,60,90,Paul Maskey,Sinn Fein,Belfast West,Belfast City,Antrim,Ulster,Paul Maskey praises the spirit of West Belfast in the face of Coronavirus ,street speech,,,NI,/Users/cianan/Documents/College/GitHub/FYP/Data/NorthernIreland/ni_segments/Paul_Maskey_Sinn_Fein_Belfast_West_7iIqyh9_My8_003.wav
/Users/cianan/Documents/College/GitHub/FYP/Data/NorthernIreland/ni_segments/Paul_Maskey_Sinn_Fein_Belfast_West_7iIqyh9_My8_004.wav,7iIqyh9_My8,4,90,120,Paul Maskey,Sinn Fein,Belfast West,Belfast City,Antrim,Ulster,Paul Maskey praises the spirit of West Belfast in the face of Coronavirus ,street speech,,,NI,/Users/cianan/Documents/College/GitHub/FYP/Data/NorthernIreland/ni_segments/Paul_Maskey_Sinn_Fein_Belfast_West_7iIqyh9_My8_004.wav
/Users/cianan/Documents/College/GitHub/FYP/Data/NorthernIreland/ni_segments/Paul_Maskey_Sinn_Fein_Belfast_West_7iIqyh9_My8_005.wav,7iIqyh9_My8,5,120,150,Paul Maskey,Sinn Fein,Belfast West,Belfast City,Antrim,Ulster,Paul Maskey praises the spirit of West Belfast in the face of Coronavirus ,street speech,,,NI,/Users/cianan/Documents/College/GitHub/FYP/Data/NorthernIreland/ni_segments/Paul_Maskey_Sinn_Fein_Belfast_West_7iIqyh9_My8_005.wav
/Users/cianan/Documents/College/GitHub/FYP/Data/NorthernIreland/ni_segments/Paul_Maskey_Sinn_Fein_Belfast_West_7iIqyh9_My8_006.wav,7iIqyh9_My8,6,150,168,Paul Maskey,Sinn Fein,Belfast West,Belfast City,Antrim,Ulster,Paul Maskey praises the spirit of West Belfast in the face of Coronavirus ,street speech,,,NI,/Users/cianan/Documents/College/GitHub/FYP/Data/NorthernIreland/ni_segments/Paul_Maskey_Sinn_Fein_Belfast_West_7iIqyh9_My8_006.wav
/Users/cianan/Documents/College/GitHub/FYP/Data/NorthernIreland/ni_segments/Paul_Maskey_Sinn_Fein_Belfast_West_iGLOa7lGKdo_001.wav,iGLOa7lGKdo,1,0,30,Paul Maskey,Sinn Fein,Belfast West,Belfast City,Antrim,Ulster,656 New Homes for West Belfast welcomed by Paul Maskey MP ,street speech,,,NI,/Users/cianan/Documents/College/GitHub/FYP/Data/NorthernIreland/ni_segments/Paul_Maskey_Sinn_Fein_Belfast_West_iGLOa7lGKdo_001.wav
/Users/cianan/Documents/College/GitHub/FYP/Data/NorthernIreland/ni_segments/Paul_Maskey_Sinn_Fein_Belfast_West_iGLOa7lGKdo_002.wav,iGLOa7lGKdo,2,30,56,Paul Maskey,Sinn Fein,Belfast West,Belfast City,Antrim,Ulster,656 New Homes for West Belfast welcomed by Paul Maskey MP ,street speech,,,NI,/Users/cianan/Documents/College/GitHub/FYP/Data/NorthernIreland/ni_segments/Paul_Maskey_Sinn_Fein_Belfast_West_iGLOa7lGKdo_002.wav
/Users/cianan/Documents/College/GitHub/FYP/Data/NorthernIreland/ni_segments/Paul_Maskey_Sinn_Fein_Belfast_West_2jg99J2JiHo_001.wav,2jg99J2JiHo,1,105,135,Paul Maskey,Sinn Fein,Belfast West,Belfast City,Antrim,Ulster,Paul Maskey to defend West Belfast seat,party conference,,"1.45 - 2.19, 2.45 - 3.35",NI,/Users/cianan/Documents/College/GitHub/FYP/Data/NorthernIreland/ni_segments/Paul_Maskey_Sinn_Fein_Belfast_West_2jg99J2JiHo_001.wav
/Users/cianan/Documents/College/GitHub/FYP/Data/NorthernIreland/ni_segments/Paul_Maskey_Sinn_Fein_Belfast_West_2jg99J2JiHo_002.wav,2jg99J2JiHo,2,135,139,Paul Maskey,Sinn Fein,Belfast West,Belfast City,Antrim,Ulster,Paul Maskey to defend West Belfast seat,party conference,,"1.45 - 2.19, 2.45 - 3.35",NI,/Users/cianan/Documents/College/GitHub/FYP/Data/NorthernIreland/ni_segments/Paul_Maskey_Sinn_Fein_Belfast_West_2jg99J2JiHo_002.wav
/Users/cianan/Documents/College/GitHub/FYP/Data/NorthernIreland/ni_segments/Paul_Maskey_Sinn_Fein_Belfast_West_2jg99J2JiHo_003.wav,2jg99J2JiHo,3,165,195,Paul Maskey,Sinn Fein,Belfast West,Belfast City,Antrim,Ulster,Paul Maskey to defend West Belfast seat,party conference,,"1.45 - 2.19, 2.45 - 3.35",NI,/Users/cianan/Documents/College/GitHub/FYP/Data/NorthernIreland/ni_segments/Paul_Maskey_Sinn_Fein_Belfast_West_2jg99J2JiHo_003.wav
/Users/cianan/Documents/College/GitHub/FYP/Data/NorthernIreland/ni_segments/Paul_Maskey_Sinn_Fein_Belfast_West_2jg99J2JiHo_004.wav,2jg99J2JiHo,4,195,215,Paul Maskey,Sinn Fein,Belfast West,Belfast City,Antrim,Ulster,Paul Maskey to defend West Belfast seat,party conference,,"1.45 - 2.19, 2.45 - 3.35",NI,/Users/cianan/Documents/College/GitHub/FYP/Data/NorthernIreland/ni_segments/Paul_Maskey_Sinn_Fein_Belfast_West_2jg99J2JiHo_004.wav
/Users/cianan/Documents/College/GitHub/FYP/Data/NorthernIreland/ni_segments/Paul_Maskey_Sinn_Fein_Belfast_West_Vz3eTy4YEMk_001.wav,Vz3eTy4YEMk,1,0,30,Paul Maskey,Sinn Fein,Belfast West,Belfast City,Antrim,Ulster,"Paul Maskey MLA, Chair of the Public Accounts Committee",promo video,,,NI,/Users/cianan/Documents/College/GitHub/FYP/Data/NorthernIreland/ni_segments/Paul_Maskey_Sinn_Fein_Belfast_West_Vz3eTy4YEMk_001.wav
/Users/cianan/Documents/College/GitHub/FYP/Data/NorthernIreland/ni_segments/Paul_Maskey_Sinn_Fein_Belfast_West_Vz3eTy4YEMk_002.wav,Vz3eTy4YEMk,2,30,60,Paul Maskey,Sinn Fein,Belfast West,Belfast City,Antrim,Ulster,"Paul Maskey MLA, Chair of the Public Accounts Committee",promo video,,,NI,/Users/cianan/Documents/College/GitHub/FYP/Data/NorthernIreland/ni_segments/Paul_Maskey_Sinn_Fein_Belfast_West_Vz3eTy4YEMk_002.wav
/Users/cianan/Documents/College/GitHub/FYP/Data/NorthernIreland/ni_segments/Paul_Maskey_Sinn_Fein_Belfast_West_Vz3eTy4YEMk_003.wav,Vz3eTy4YEMk,3,60,64,Paul Maskey,Sinn Fein,Belfast West,Belfast City,Antrim,Ulster,"Paul Maskey MLA, Chair of the Public Accounts Committee",promo video,,,NI,/Users/cianan/Documents/College/GitHub/FYP/Data/NorthernIreland/ni_segments/Paul_Maskey_Sinn_Fein_Belfast_West_Vz3eTy4YEMk_003.wav
/Users/cianan/Documents/College/GitHub/FYP/Data/NorthernIreland/ni_segments/Sammy_Wilson_Democratic_Unionist_Party_East_Antrim_nO1XWFwuKyk_001.wav,nO1XWFwuKyk,1,0,30,Sammy Wilson,Democratic Unionist Party,East Antrim,Belfast City,Antrim,Ulster,Sammy Wilson MP responds to the Budget announcement,parliament,,"0.00 - 2.23, 2.42 -  3.39, 4.08 - 5.07, 5.25 - 10.51",NI,/Users/cianan/Documents/College/GitHub/FYP/Data/NorthernIreland/ni_segments/Sammy_Wilson_Democratic_Unionist_Party_East_Antrim_nO1XWFwuKyk_001.wav
